customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
3975,1,1,0,49,0,10,567.35,1
385,5,2,0,43,0,7,238.07,1
3264,2,1,0,30,0,12,35.42,0
3318,3,1,0,28,0,5,762.57,1
3553,1,1,0,18,0,12,25.72,0
1204,5,1,0,18,0,12,11.69,0
2726,4,1,0,34,0,4,432.68,1
3404,2,1,0,18,0,12,28.03,0
1821,2,1,0,2,0,14,480.89,1
1969,6,1,0,30,0,12,27.41,0
3042,4,2,0,30,0,12,35.48,0
2203,4,1,0,18,0,12,17.08,0
190,2,2,0,34,0,4,709.36,1
3396,1,1,0,30,0,12,40.7,0
3567,2,1,0,37,0,2,340.16,1
2796,2,2,0,49,0,10,596.22,1
870,3,1,0,49,0,10,7.93,1
394,4,2,0,49,0,10,885.08,1
706,2,1,0,18,0,12,27.67,0
1005,4,2,0,43,0,7,187.53,1
615,5,1,0,49,0,10,458.43,1
1038,4,1,0,30,0,12,23.11,0
3291,2,1,0,15,0,10,423.36,1
1720,3,1,0,30,0,12,6.22,0
3999,2,2,0,18,0,12,33.18,0
1897,2,1,0,18,0,12,18.25,0
2400,2,1,0,30,0,12,23.98,0
1005,4,2,0,10,0,14,43.57,0
886,4,1,0,49,0,10,252.79,1
427,2,1,0,37,0,2,20.6,0
1279,3,2,0,43,0,7,137.08,1
687,4,1,0,49,0,10,437.42,1
1478,2,1,0,37,0,2,141.83,1
3230,5,1,0,42,0,11,486.9,1
3149,3,1,0,22,0,9,98.9,1
2818,5,1,0,28,0,5,94.54,1
3484,5,1,0,18,0,12,14.08,0
3341,3,1,0,49,0,10,801.99,1
1251,1,1,0,18,0,12,2.28,0
3294,3,1,0,30,0,12,57.85,0
3685,2,1,0,34,0,4,112.94,1
3305,2,1,0,34,0,4,268.03,1
1970,4,1,0,10,0,14,507.18,1
1286,6,2,0,18,0,12,43.82,0
3294,3,1,0,18,0,12,20.88,0
839,1,1,0,2,0,14,138.63,1
1838,4,1,0,49,0,10,404.22,1
2797,6,2,0,30,0,12,15.4,0
566,1,2,0,18,0,12,6.22,0
2132,3,1,0,34,0,4,119.15,1
3915,2,2,0,44,0,6,389.7,1
1775,3,2,0,18,0,12,23.42,0
3244,4,2,0,18,0,12,22.61,0
2796,2,2,0,2,0,14,265.05,1
3335,2,1,0,34,0,4,198.81,0
793,5,1,0,30,0,12,58.72,0
3964,4,1,0,18,0,12,11.82,0
3378,3,1,0,3,0,8,334.12,1
2892,2,1,0,49,0,10,508.02,1
3246,1,1,0,18,0,12,24.05,0
2069,3,2,0,3,0,8,367.83,1
2157,5,2,0,2,0,14,132.66,1
1990,4,1,0,30,0,12,23.1,0
3035,2,1,0,2,0,14,326.55,1
272,2,1,0,2,0,14,317.01,1
169,1,1,0,32,0,8,352.7,1
644,4,1,0,45,0,3,49.79,0
2622,2,1,0,49,0,10,22.27,1
1185,2,1,0,28,0,5,310.04,1
4004,2,2,0,34,0,4,26.1,1
1600,4,1,0,0,0,4,7.8,0
2894,3,1,0,18,0,12,35.63,0
3895,4,2,0,2,0,14,307.03,1
756,2,2,0,21,0,6,705.97,1
2132,3,1,0,14,0,10,294.23,1
2816,1,1,0,49,0,10,701.3,1
1686,2,1,0,34,0,4,223.12,1
262,2,1,0,34,0,4,94.68,1
2695,2,1,0,49,0,10,415.91,1
724,3,1,0,44,0,6,191.85,1
2668,3,2,0,30,0,12,24.96,0
3697,3,1,0,22,0,9,254.75,1
3012,5,1,0,30,0,12,8.33,0
554,3,2,0,18,0,12,40.64,0
1507,2,2,0,41,0,14,103.68,0
157,1,2,0,18,0,12,72.64,0
2979,5,1,0,18,0,12,22.65,0
769,5,1,0,49,0,10,496.3,1
3290,2,1,0,45,0,3,31.83,0
178,2,1,0,30,0,12,47.42,0
1782,2,1,0,15,0,10,506.92,1
2187,2,1,0,21,0,6,584.16,1
3663,4,1,0,30,0,12,7.14,0
3146,2,1,0,30,0,12,54.8,0
2479,1,2,0,30,0,12,33.55,0
1072,1,1,0,30,0,12,6.23,0
3878,3,2,0,45,0,3,24.41,0
498,4,2,0,49,0,10,459.48,1
77,3,1,0,30,0,12,15.55,0
4060,3,1,0,15,0,10,17.54,1
3403,3,1,0,18,0,12,11.03,0
1209,3,1,0,49,0,10,549.15,1
3436,3,1,0,30,0,12,28.62,0
1662,3,1,0,30,0,12,14.8,0
923,1,1,0,34,0,4,344.15,1
2928,1,2,0,18,0,12,13.05,0
1883,4,2,0,18,0,12,13.33,0
2921,2,2,0,34,0,4,103.28,1
1418,2,1,0,49,0,10,62.69,1
743,2,2,0,49,0,10,344.02,1
2007,1,2,0,45,0,3,30.51,0
659,4,1,0,40,0,13,4242.87,1
2182,2,2,0,49,0,10,5.49,1
2865,4,2,0,18,0,12,9.14,0
769,5,1,0,6,0,6,295.29,1
2168,4,1,0,3,0,8,246.75,1
3536,6,2,0,12,0,10,620.22,1
700,3,2,0,10,0,14,438.27,1
3219,3,2,0,40,0,13,175.72,1
673,6,2,0,49,0,10,137.94,1
3694,2,2,0,18,0,12,12.01,0
2182,2,2,0,49,0,10,58.14,1
2522,3,1,0,40,0,13,355.76,1
3272,5,1,0,34,0,4,96.84,0
2755,2,1,0,30,0,12,17.37,0
2503,3,1,0,34,0,4,336.43,1
2940,2,1,0,40,0,13,2785.38,1
171,6,1,0,2,0,14,446.06,1
2638,2,1,0,43,0,7,390.99,1
2117,5,1,0,18,0,12,34.87,0
580,4,1,0,30,0,12,3.02,0
255,5,1,0,30,0,12,53.45,0
3685,2,1,0,44,0,6,389.74,1
357,3,2,0,34,0,4,263.2,1
3885,1,2,0,34,0,4,297.92,1
3114,0,1,0,2,0,14,121.45,1
1402,3,2,0,21,0,6,168.61,1
1702,2,2,0,11,0,2,51.37,0
1838,4,1,0,34,0,4,254.56,1
133,3,2,0,30,0,12,7.16,0
3243,2,2,0,40,0,13,2697.17,1
3697,3,1,0,49,0,10,327.1,1
1832,3,2,0,18,0,12,47.41,0
857,3,2,0,30,0,12,25.4,0
119,3,1,0,30,0,12,13.24,0
3219,3,2,0,30,0,12,54.43,0
1815,2,1,0,18,0,12,49.67,0
140,3,1,0,30,0,12,3.11,0
2475,3,2,0,18,0,12,36.81,0
687,4,1,0,27,0,14,160.69,1
3402,6,1,0,18,0,12,24.55,0
120,2,2,0,30,0,12,8.28,0
1337,4,2,0,31,0,2,54.71,0
1664,2,1,0,45,0,3,49.92,0
525,3,2,0,32,0,8,243.28,1
706,2,1,0,49,0,10,33.0,1
1381,3,2,0,43,0,7,11.37,0
983,2,1,0,43,0,7,307.63,1
3282,5,1,0,18,0,12,37.39,0
48,4,2,0,34,0,4,91.39,1
3785,4,1,0,10,0,14,32.5,1
1940,5,1,0,18,0,12,14.08,0
367,4,2,0,28,0,5,521.23,1
1104,3,2,0,24,0,14,31.05,0
1782,2,1,0,26,0,13,564.59,1
3926,4,1,0,14,0,10,267.87,1
85,5,1,0,43,0,7,0.79,0
2720,6,1,0,10,0,14,51.78,1
1300,2,2,0,49,0,10,83.65,1
2400,2,1,0,18,0,12,11.9,0
3595,3,2,0,3,0,8,396.7,1
2801,4,1,0,2,0,14,168.24,1
394,4,2,0,21,0,6,586.14,1
2744,3,1,0,34,0,4,308.75,1
3352,4,1,0,18,0,12,89.92,0
684,2,2,0,34,0,4,95.9,1
1099,5,2,0,37,0,2,370.58,1
615,5,1,0,44,0,6,661.53,1
79,6,2,0,49,0,10,560.36,1
1716,3,1,0,18,0,12,29.67,0
948,2,1,0,30,0,12,11.24,0
962,4,2,0,30,0,12,27.77,0
3724,5,2,0,45,0,3,87.48,0
3946,4,1,0,40,0,13,3885.8,1
2413,2,1,0,18,0,12,29.56,0
192,4,2,0,30,0,12,47.64,0
3972,1,2,0,32,0,8,272.94,1
3035,2,1,0,43,0,7,76.64,1
148,2,2,0,18,0,12,46.2,0
3585,5,2,0,18,0,12,62.31,0
615,5,1,0,49,0,10,546.04,1
3021,5,1,0,18,0,12,49.65,0
1478,2,1,0,40,0,13,1393.18,1
3035,2,1,0,3,0,8,259.93,1
3303,2,2,0,28,0,5,567.97,1
2520,4,1,0,42,0,11,101.43,1
394,4,2,0,40,0,13,93.4,1
1997,2,2,0,49,0,10,43.89,1
1784,3,2,0,34,0,4,269.32,1
3432,2,1,0,30,0,12,54.35,0
1872,2,1,0,30,0,12,2.61,0
2792,4,2,0,34,0,4,779.06,1
4037,1,1,0,20,0,5,128.91,0
1438,3,1,0,22,0,9,101.17,1
3460,2,2,0,35,0,13,2126.96,1
1230,4,1,0,2,0,14,182.95,1
1889,2,1,0,34,0,4,232.53,1
3134,3,1,0,27,0,14,390.07,1
2039,1,1,0,30,0,12,43.33,0
3517,1,1,0,34,0,4,163.24,1
615,5,1,0,49,0,10,161.58,1
3092,3,1,0,15,0,10,455.25,1
3111,2,1,0,34,0,4,576.72,1
2402,2,1,0,34,0,4,732.18,1
1135,3,2,0,9,0,0,221.39,1
566,1,2,0,15,0,10,751.48,1
29,6,2,0,22,0,9,100.26,1
2882,2,1,0,30,0,12,25.68,0
2745,1,1,0,49,0,10,123.55,1
3657,6,2,0,22,0,9,113.16,1
2644,5,1,0,14,0,10,295.39,1
2167,4,2,0,32,0,8,463.57,1
37,2,2,0,46,0,5,237.15,1
315,3,2,0,18,0,12,23.76,0
2298,5,1,0,30,0,12,28.43,0
989,2,2,0,30,0,12,46.3,0
3507,2,1,0,34,0,4,917.98,1
4023,4,2,0,0,0,4,125.64,0
1249,3,1,0,40,0,13,4810.7,1
3608,4,1,0,27,0,14,192.98,1
2409,3,1,0,30,0,12,53.13,0
706,2,1,0,34,0,4,393.39,1
356,3,2,0,30,0,12,19.54,0
1349,3,1,0,36,0,4,18.72,0
3552,2,2,0,18,0,12,58.99,0
3405,4,2,0,41,0,14,74.55,1
315,3,2,0,18,0,12,45.08,0
1478,2,1,0,34,0,4,115.72,1
1750,3,1,0,21,0,6,90.85,1
2962,2,2,0,21,0,6,450.18,1
2844,5,1,0,18,0,12,34.05,0
521,2,2,0,2,0,14,290.96,1
2822,4,1,0,34,0,4,1179.38,1
1050,4,1,0,34,0,4,126.34,1
2195,5,1,0,45,0,3,25.34,0
3288,3,1,0,18,0,12,19.43,0
3572,3,1,0,34,0,4,394.4,1
3441,3,2,0,34,0,4,434.92,1
3816,2,1,0,40,0,13,2859.43,1
639,2,1,0,14,0,10,336.32,1
1164,4,2,0,30,0,12,8.45,0
1510,3,1,0,18,0,12,6.57,0
3764,2,1,0,15,0,10,385.06,1
3943,2,1,0,40,0,13,1961.59,1
687,4,1,0,40,0,13,402.03,1
583,3,2,0,24,0,14,90.0,0
452,3,1,0,18,0,12,52.36,0
2796,2,2,0,2,0,14,37.54,1
824,3,1,0,34,0,4,1068.04,1
349,3,2,0,15,0,10,579.6,1
2940,2,1,0,34,0,4,308.61,1
3402,6,1,0,30,0,12,38.23,0
208,5,1,0,18,0,12,34.32,0
923,1,1,0,43,0,7,413.86,1
1312,3,1,0,30,0,12,12.19,0
1296,4,1,0,49,0,10,680.93,1
1249,3,1,0,49,0,10,311.04,1
803,4,2,0,12,0,10,201.0,1
3903,2,2,0,40,0,13,4711.7,1
3503,2,2,0,44,0,6,68.34,1
752,3,1,0,18,0,12,8.68,0
3534,3,2,0,25,0,6,814.56,1
3841,4,1,0,14,0,10,614.33,1
1417,2,2,0,30,0,12,40.79,0
739,3,1,0,49,0,10,193.16,1
2298,5,1,0,27,0,14,79.04,0
404,2,1,0,34,0,4,510.94,1
3583,2,1,0,34,0,4,55.11,1
3940,2,2,0,49,0,10,304.89,1
3345,2,1,0,18,0,12,21.04,0
936,3,1,0,6,0,6,122.28,1
1564,5,2,0,18,0,12,20.97,0
762,3,2,0,49,0,10,783.21,1
2816,1,1,0,34,0,4,86.94,1
837,1,1,0,18,0,12,14.71,0
769,5,1,0,44,0,6,1025.29,1
3226,5,1,0,43,0,7,139.66,1
375,4,1,0,30,0,12,29.29,0
3188,1,1,0,49,0,10,509.28,1
24,4,2,0,18,0,12,6.25,0
1395,3,1,0,18,0,12,30.38,0
3685,2,1,0,32,0,8,423.57,1
1402,3,2,0,21,0,6,462.31,1
2481,4,1,0,30,0,12,33.9,0
3035,2,1,0,49,0,10,385.58,1
658,2,1,0,30,0,12,41.13,0
3286,2,1,0,14,0,10,535.25,1
3441,3,2,0,30,0,12,13.99,0
181,2,1,0,30,0,12,2.6,0
3196,4,2,0,27,0,14,61.16,1
456,2,1,0,32,0,8,346.83,1
1963,5,1,0,30,0,12,28.44,0
84,2,2,0,30,0,12,13.16,0
1058,2,1,0,25,0,6,407.04,1
32,2,2,0,30,0,12,8.68,0
740,1,1,0,18,0,12,44.48,0
1953,2,1,0,29,0,6,598.72,1
1637,4,1,0,34,0,4,441.37,1
165,2,1,0,18,0,12,28.24,0
594,3,1,0,12,0,10,418.66,1
3075,6,2,0,22,0,9,124.41,1
1352,4,1,0,34,0,4,583.99,1
405,3,2,0,49,0,10,571.05,1
3434,5,1,0,42,0,11,93.89,1
3537,2,1,0,18,0,12,21.45,0
4102,5,1,0,34,0,4,503.28,1
2065,4,1,0,30,0,12,72.25,0
203,3,1,0,23,0,4,130.9,0
3975,1,1,0,34,0,4,208.16,1
610,5,1,0,18,0,12,31.82,0
1056,2,1,0,18,0,12,12.78,0
3326,4,2,0,34,0,4,394.31,1
594,3,1,0,34,0,4,74.93,1
3861,2,2,0,30,0,12,4.85,0
3568,5,2,0,4,0,1,9.24,0
3824,2,1,0,40,0,13,554.48,1
171,6,1,0,22,0,9,64.66,1
4110,1,1,0,30,0,12,58.3,0
1165,4,2,0,49,0,10,48.96,1
1782,2,1,0,14,0,10,175.46,1
1760,2,2,0,49,0,10,249.78,1
1238,3,1,0,49,0,10,230.14,1
1933,2,2,0,30,0,12,42.38,0
3591,1,2,0,30,0,12,36.33,0
1193,1,2,0,34,0,4,266.72,1
1665,3,1,0,45,0,3,7.36,0
3026,5,2,0,30,0,12,0.09,0
2793,4,2,0,45,0,3,73.07,0
3035,2,1,0,34,0,4,323.47,1
2521,2,1,0,30,0,12,37.71,0
885,3,1,0,37,0,2,188.22,1
685,2,1,0,18,0,12,20.17,0
394,4,2,0,34,0,4,106.66,1
2451,6,1,0,0,0,4,116.34,0
2402,2,1,0,43,0,7,45.8,1
1589,2,2,0,30,0,12,32.56,0
394,4,2,0,40,0,13,1182.85,1
3313,2,1,0,30,0,12,6.04,0
764,3,1,0,49,0,10,689.86,1
1838,4,1,0,6,0,6,650.62,1
215,4,1,0,18,0,12,37.52,0
1245,6,1,0,18,0,12,23.42,0
2182,2,2,0,34,0,4,695.01,1
2633,4,2,0,2,0,14,360.88,1
1384,5,1,0,18,0,12,32.1,0
1677,2,2,0,18,0,12,18.85,0
1782,2,1,0,34,0,4,814.73,1
533,2,2,0,49,0,10,442.07,1
511,3,1,0,18,0,12,39.46,0
2522,3,1,0,22,0,9,209.21,1
615,5,1,0,49,0,10,141.91,1
3525,4,1,0,49,0,10,251.05,1
673,6,2,0,25,0,6,478.82,1
3407,3,1,0,18,0,12,30.5,0
2880,1,1,0,18,0,12,28.2,0
880,3,2,0,30,0,12,8.91,0
3587,2,2,0,18,0,12,3.19,0
255,5,1,0,30,0,12,19.77,0
2473,2,2,0,34,0,4,807.79,1
1249,3,1,0,40,0,13,4917.98,1
3154,4,1,0,49,0,10,518.37,1
165,2,1,0,40,0,13,1876.33,1
3685,2,1,0,12,0,10,46.83,1
3699,1,1,0,18,0,12,25.85,0
1934,3,2,0,18,0,12,29.66,0
3470,2,1,0,32,0,8,224.41,1
2695,2,1,0,10,0,14,274.79,1
3291,2,1,0,3,0,8,592.03,1
1107,1,2,0,30,0,12,4.66,0
169,1,1,0,25,0,6,437.79,1
3926,4,1,0,34,0,4,146.27,1
1850,4,1,0,34,0,4,670.81,1
1669,4,2,0,30,0,12,48.84,0
3926,4,1,0,28,0,5,437.86,1
332,3,1,0,18,0,12,22.14,0
2336,5,1,0,21,0,6,127.18,1
1582,3,1,0,40,0,13,1081.97,1
2807,1,2,0,18,0,12,13.91,0
2804,6,1,0,49,0,10,364.68,1
1531,3,2,0,30,0,12,5.74,0
1274,5,1,0,30,0,12,33.59,0
1014,3,1,0,2,0,14,424.58,1
3417,3,1,0,18,0,12,6.17,0
1890,3,2,0,18,0,12,39.91,0
2747,1,2,0,18,0,12,49.14,0
1193,1,2,0,49,0,10,421.64,1
2981,5,1,0,2,0,14,21.98,1
1693,5,2,0,30,0,12,65.94,0
253,3,1,0,30,0,12,21.56,0
3264,2,1,0,30,0,12,4.26,0
2723,4,1,0,49,0,10,391.69,1
3675,3,2,0,18,0,12,11.57,0
3696,2,1,0,45,0,3,17.57,0
769,5,1,0,34,0,4,1392.59,1
647,2,1,0,30,0,12,44.61,0
2455,1,2,0,46,0,5,161.75,1
187,1,1,0,18,0,12,56.71,0
615,5,1,0,42,0,11,310.75,1
777,1,1,0,3,0,8,419.16,1
934,5,2,0,30,0,12,6.5,0
1371,3,1,0,30,0,12,14.76,0
4096,3,1,0,49,0,10,346.65,1
3686,4,1,0,47,0,10,246.48,1
2262,1,1,0,30,0,12,43.32,0
3877,3,1,0,18,0,12,46.97,0
2522,3,1,0,40,0,13,3580.19,1
566,1,2,0,30,0,12,0.62,0
2322,2,2,0,18,0,12,8.09,0
1613,2,1,0,43,0,7,175.86,1
3840,2,1,0,30,0,12,12.04,0
1001,3,2,0,34,0,4,245.38,1
2187,2,1,0,49,0,10,413.78,1
324,5,1,0,30,0,12,23.4,0
1729,4,1,0,30,0,12,1.45,0
943,4,2,0,30,0,12,6.37,0
3621,3,2,0,18,0,12,28.33,0
3301,3,1,0,30,0,12,21.33,0
1420,2,1,0,30,0,12,3.87,0
2605,4,1,0,30,0,12,11.77,0
3752,5,1,0,25,0,6,96.59,1
1826,3,1,0,34,0,4,669.98,1
3245,2,1,0,42,0,11,124.75,1
3308,4,1,0,49,0,10,669.39,1
2473,2,2,0,32,0,8,304.76,1
2019,5,1,0,2,0,14,482.35,1
2737,2,2,0,34,0,4,42.31,1
956,5,1,0,18,0,12,43.94,0
2132,3,1,0,40,0,13,5184.55,1
2745,1,1,0,43,0,7,105.84,1
3254,3,2,0,9,0,0,37.97,0
3387,4,2,0,34,0,4,513.24,1
2228,3,1,0,9,0,0,13.99,0
2816,1,1,0,2,0,14,189.18,1
3602,3,1,0,18,0,12,31.34,0
2417,1,1,0,30,0,12,21.59,0
769,5,1,0,2,0,14,209.8,1
769,5,1,0,12,0,10,0.42,1
3791,4,2,0,30,0,12,21.79,0
2981,5,1,0,34,0,4,301.97,1
1133,2,1,0,42,0,11,105.75,1
394,4,2,0,12,0,10,76.25,1
740,1,1,0,28,0,5,835.0,1
769,5,1,0,40,0,13,2250.3,1
2062,3,1,0,18,0,12,36.21,0
366,2,1,0,49,0,10,414.87,1
3474,4,2,0,10,0,14,55.43,1
969,4,1,0,34,0,4,235.82,1
1739,4,1,0,30,0,12,13.17,0
2187,2,1,0,43,0,7,249.76,1
2518,6,2,0,42,0,11,294.49,1
1585,5,2,0,18,0,12,22.12,0
435,5,2,0,34,0,4,138.61,1
1191,4,1,0,34,0,4,723.43,1
3014,4,2,0,18,0,12,27.33,0
1157,2,1,0,34,0,4,647.33,1
2020,5,1,0,30,0,12,53.35,0
1924,1,2,0,18,0,12,66.19,0
3788,1,2,0,18,0,12,47.02,0
3099,4,1,0,2,0,14,385.41,1
709,2,2,0,21,0,6,514.91,1
1616,3,1,0,30,0,12,18.56,0
361,2,2,0,18,0,12,52.72,0
3697,3,1,0,34,0,4,606.46,1
2945,5,2,0,18,0,12,47.84,0
525,3,2,0,34,0,4,415.68,1
835,4,1,0,30,0,12,21.52,0
2167,4,2,0,40,0,13,32.3,1
2942,1,1,0,34,0,4,135.63,1
1654,1,1,0,30,0,12,29.18,0
3541,2,2,0,15,0,10,6.68,1
1659,2,1,0,2,0,14,207.35,1
891,2,2,0,34,0,4,83.17,1
3790,4,2,0,30,0,12,32.89,0
2948,5,1,0,18,0,12,22.68,0
3035,2,1,0,34,0,4,113.9,1
96,2,2,0,45,0,3,25.86,0
1878,2,1,0,2,0,14,431.3,1
2715,5,2,0,18,0,12,59.19,0
2007,1,2,0,34,0,4,469.25,1
328,3,2,0,7,0,5,110.02,0
739,3,1,0,22,0,9,386.21,1
2336,5,1,0,28,0,5,721.27,1
1489,3,2,0,45,0,3,69.55,0
96,2,2,0,18,0,12,30.78,0
1249,3,1,0,34,0,4,851.71,1
2017,4,2,0,30,0,12,24.92,0
1014,3,1,0,3,0,8,266.48,1
2017,4,2,0,30,0,12,8.34,0
1243,2,1,0,30,0,12,8.78,0
2144,3,2,0,34,0,4,452.56,1
98,2,1,0,34,0,4,129.69,1
2804,6,1,0,49,0,10,284.03,1
2863,3,1,0,49,0,10,310.53,1
769,5,1,0,22,0,9,142.62,1
772,6,2,0,28,0,5,488.53,1
2415,2,1,0,30,0,12,4.96,0
3505,2,1,0,30,0,12,40.01,0
3523,3,1,0,30,0,12,38.16,0
3975,1,1,0,32,0,8,182.78,1
3937,6,2,0,43,0,7,266.49,1
1378,4,1,0,34,0,4,418.06,1
2427,3,1,0,12,0,10,376.97,1
3965,3,1,0,18,0,12,22.82,0
3685,2,1,0,49,0,10,44.0,1
247,3,1,0,49,0,10,212.1,1
2560,2,2,0,6,0,6,60.67,1
763,4,2,0,18,0,12,41.12,0
745,3,1,0,30,0,12,58.51,0
2105,3,2,0,10,0,14,7.73,0
204,2,2,0,30,0,12,41.04,0
1431,4,1,0,18,0,12,50.53,0
1487,1,1,0,45,0,3,35.14,0
510,1,1,0,18,0,12,48.11,0
2231,4,1,0,34,0,4,72.69,1
3035,2,1,0,14,0,10,70.27,1
3955,3,1,0,34,0,4,693.21,1
1782,2,1,0,3,0,8,372.67,1
3926,4,1,0,2,0,14,61.63,1
2132,3,1,0,21,0,6,395.26,1
769,5,1,0,46,0,5,104.79,1
2803,1,1,0,40,0,13,2374.66,1
4045,4,1,0,18,0,12,46.19,0
90,2,2,0,22,0,9,16.95,1
1247,2,2,0,2,0,14,376.08,1
3631,5,1,0,26,0,13,1070.23,1
3575,2,1,0,27,0,14,107.99,0
748,4,1,0,18,0,12,37.62,0
1023,2,2,0,18,0,12,14.28,0
371,4,2,0,2,0,14,362.27,1
3987,3,1,0,18,0,12,22.41,0
2249,3,2,0,34,0,4,159.98,1
3977,4,2,0,18,0,12,11.32,0
1783,5,2,0,25,0,6,96.92,1
2665,2,1,0,18,0,12,32.66,0
1890,3,2,0,30,0,12,4.48,0
1926,0,1,0,31,0,2,90.29,0
3272,5,1,0,32,0,8,374.89,1
16,3,1,0,18,0,12,32.28,0
3555,3,1,0,30,0,12,37.88,0
2187,2,1,0,34,0,4,385.95,1
2724,3,1,0,49,0,10,805.74,1
2473,2,2,0,34,0,4,186.1,1
801,4,2,0,30,0,12,35.62,0
2752,6,2,0,18,0,12,47.33,0
4029,3,1,0,30,0,12,5.22,0
1472,2,2,0,18,0,12,14.34,0
2929,1,2,0,30,0,12,25.27,0
2985,3,1,0,18,0,12,25.42,0
810,1,2,0,30,0,12,10.9,0
2714,2,1,0,30,0,12,39.61,0
2772,2,1,0,34,0,4,752.4,1
2512,3,2,0,30,0,12,36.44,0
3317,3,2,0,40,0,13,1888.43,1
1294,2,1,0,49,0,10,650.38,1
4082,3,1,0,18,0,12,16.07,0
1341,2,2,0,49,0,10,13.75,1
678,5,2,0,34,0,4,25.57,0
673,6,2,0,42,0,11,460.71,1
1614,4,1,0,30,0,12,31.34,0
3697,3,1,0,15,0,10,628.88,1
1575,3,2,0,18,0,12,49.57,0
2805,2,1,0,30,0,12,36.89,0
983,2,1,0,43,0,7,86.5,1
883,5,1,0,43,0,7,58.68,1
2790,1,1,0,18,0,12,31.06,0
2187,2,1,0,34,0,4,67.97,1
3482,6,1,0,3,0,8,235.61,1
2876,1,2,0,0,0,4,237.34,0
2006,6,2,0,30,0,12,20.28,0
696,4,2,0,18,0,12,5.87,0
2740,4,1,0,18,0,12,41.16,0
1416,5,2,0,49,0,10,846.67,1
2827,4,1,0,18,0,12,2.48,0
3690,3,1,0,18,0,12,33.85,0
3959,3,1,0,30,0,12,40.83,0
3150,5,1,0,30,0,12,53.38,0
3015,5,1,0,18,0,12,38.55,0
2816,1,1,0,25,0,6,681.3,1
56,2,2,0,30,0,12,41.84,0
3919,6,1,0,21,0,6,772.01,1
3420,2,1,0,18,0,12,29.36,0
2986,2,2,0,34,0,4,298.63,1
3885,1,2,0,49,0,10,592.33,1
2924,0,1,0,18,0,12,59.96,0
2488,2,1,0,40,0,13,3281.18,1
2653,2,2,0,34,0,4,100.07,1
521,2,2,0,40,0,13,710.77,1
611,3,2,0,42,0,11,21.74,1
1226,1,2,0,30,0,12,16.39,0
2389,4,2,0,18,0,12,43.07,0
467,7,0,0,3,0,8,462.97,1
3815,1,2,0,18,0,12,40.09,0
669,5,1,0,18,0,12,46.46,0
4093,2,1,0,0,0,4,201.69,0
1261,2,1,0,45,0,3,6.08,0
3092,3,1,0,22,0,9,234.76,1
3553,1,1,0,18,0,12,31.57,0
769,5,1,0,34,0,4,255.63,1
1238,3,1,0,18,0,12,40.09,0
2364,2,1,0,34,0,4,291.34,1
1197,3,2,0,45,0,3,55.71,0
3993,2,1,0,49,0,10,11.56,1
484,2,1,0,49,0,10,131.76,1
1256,4,1,0,34,0,4,729.12,1
860,1,2,0,30,0,12,18.44,0
3664,2,1,0,30,0,12,1.89,0
615,5,1,0,43,0,7,78.33,1
688,2,2,0,18,0,12,44.16,0
1050,4,1,0,25,0,6,85.13,1
1782,2,1,0,15,0,10,193.29,1
1279,3,2,0,30,0,12,6.4,0
3308,4,1,0,34,0,4,616.37,1
2012,2,2,0,18,0,12,4.24,0
1955,6,1,0,45,0,3,26.86,0
3953,2,1,0,18,0,12,15.18,0
3829,3,1,0,30,0,12,5.3,0
460,1,1,0,18,0,12,33.98,0
527,5,2,0,30,0,12,27.43,0
862,4,2,0,18,0,12,6.74,0
1710,2,1,0,18,0,12,6.27,0
515,3,2,0,18,0,12,11.8,0
2744,3,1,0,49,0,10,106.19,1
3017,4,2,0,18,0,12,5.47,0
95,3,1,0,18,0,12,4.64,0
885,3,1,0,40,0,13,2220.77,1
1341,2,2,0,28,0,5,538.68,1
1169,2,1,0,40,0,13,4490.54,1
4084,6,1,0,30,0,12,27.58,0
615,5,1,0,49,0,10,276.93,1
1811,4,1,0,34,0,4,563.36,1
2295,2,2,0,18,0,12,18.47,0
3688,2,2,0,18,0,12,18.21,0
1014,3,1,0,49,0,10,262.65,1
561,3,1,0,18,0,12,54.91,0
3778,2,2,0,10,0,14,100.72,1
183,3,1,0,20,0,5,135.98,0
3737,5,2,0,14,0,10,60.11,0
2382,4,1,0,30,0,12,56.09,0
2149,2,2,0,30,0,12,37.05,0
1528,4,1,0,43,0,7,384.63,1
2853,5,1,0,30,0,12,36.42,0
1131,4,2,0,34,0,4,559.56,1
86,4,2,0,30,0,12,13.62,0
1285,3,2,0,30,0,12,26.46,0
1307,4,1,0,30,0,12,46.1,0
615,5,1,0,34,0,4,264.99,1
1236,4,1,0,46,0,5,462.78,1
996,6,1,0,37,0,2,360.99,1
1972,1,2,0,24,0,14,41.52,0
769,5,1,0,49,0,10,608.08,1
2414,6,1,0,30,0,12,13.71,0
2804,6,1,0,21,0,6,412.45,1
2500,5,1,0,49,0,10,388.42,1
4046,4,1,0,30,0,12,37.71,0
3511,2,2,0,22,0,9,679.76,1
1362,4,1,0,18,0,12,19.24,0
760,3,2,0,10,0,14,46.73,1
2683,2,1,0,30,0,12,20.33,0
104,6,2,0,23,0,4,248.11,0
936,3,1,0,49,0,10,229.63,1
3847,2,1,0,30,0,12,45.29,0
1209,3,1,0,23,0,4,152.35,0
